"ID","subject","prev_word","current_word","response_number","response","rt"
795250544,"50004","alligator","crocodile",49,0,"1304"
795250544,"50004","crocodile","caiman",50,0,"4062"
795250544,"50004","caiman","lizard",51,0,"977"
795250544,"50004","lizard","bald eagle",52,0,"1283"
795250544,"50004","bald eagle","turkey",53,0,"1936"
795250544,"50004","turkey","alpaca",54,0,"1218"
795250544,"50004","alpaca","llama",55,0,"1299"
795250544,"484","dog","cat",2,0,"1980"
795250544,"484","cat","bird",3,0,"1073"
795250544,"484","bird","horse",4,0,"1187"
795250544,"484","horse","dolphin",5,0,"1403"
795250544,"484","dolphin","shark",6,0,"1484"
795250544,"484","shark","gold fish",7,0,"1456"
795250544,"484","gold fish","snake",8,0,"1283"
795250544,"484","snake","rabbit",9,0,"1272"
795250544,"484","rabbit","ox",10,0,"5815"
795250544,"484","ox","sheep",11,0,"1284"
795250544,"484","sheep","goat",12,0,"4247"
795250544,"484","goat","cow",13,0,"1505"
795250544,"484","cow","llama",14,0,"3059"
795250544,"484","llama","bee",15,1,"1348"
795250544,"484","bee","butterfly",16,0,"1602"
795250544,"484","butterfly","giraffe",17,1,"1647"
795250544,"484","giraffe","elephant",18,0,"1969"
795250544,"484","elephant","monkey",19,0,"1193"
795250544,"484","monkey","penguin",20,1,"938"
795250544,"484","penguin","blow fish",21,0,"1897"
795250544,"484","blow fish","zebra",22,1,"1070"
795250544,"484","zebra","lion",23,0,"2416"
795250544,"484","lion","tiger",24,0,"1375"
795250544,"484","tiger","bear",25,1,"1340"
795250544,"484","bear","donkey",26,1,"1614"
795250544,"484","donkey","alligator",27,1,"2149"
795250544,"484","alligator","crocodile",28,0,"1627"
795250544,"484","crocodile","blue whale",29,0,"1317"
795250544,"484","blue whale","wolf",30,1,"1201"
795250544,"484","wolf","coyote",31,0,"1731"
795250544,"484","coyote","armadillo",32,1,"1556"
795250544,"484","armadillo","spider",33,1,"1306"
795250544,"484","spider","scorpion",34,0,"1585"
795250544,"50020","snake","lion",2,1,"2452"
795250544,"50020","lion","ox",3,1,"1455"
795250544,"50020","ox","monkey",4,1,"1706"
795250544,"50020","monkey","fish",5,1,"1249"
795250544,"50020","fish","shrimp",6,0,"1143"
795250544,"50020","shrimp","octopus",7,0,"1101"
795250544,"50020","octopus","shark",8,0,"1886"
795250544,"50020","shark","alligator",9,0,"4855"
795250544,"50020","alligator","crocodile",10,0,"3663"
795250544,"50020","crocodile","frog",11,0,"2012"
795250544,"50020","frog","gorilla",12,1,"1332"
795250544,"50020","gorilla","horse",13,1,"1428"
795250544,"50020","horse","cow",14,0,"2569"
795250544,"50020","cow","pig",15,0,"1463"
795250544,"50020","pig","chicken",16,0,"1642"
795250544,"50020","chicken","rabbit",17,1,"1825"
795250544,"50020","rabbit","squirrel",18,0,"1445"
795250544,"50020","squirrel","bear",19,1,"1754"
795250544,"50020","bear","cheetah",20,1,"1546"
795250544,"50020","cheetah","giraffe",21,0,"3284"
795250544,"50020","giraffe","elephant",22,0,"1166"
795250544,"50020","elephant","dolphin",23,1,"1700"
795250544,"50020","dolphin","lizard",24,1,"5153"
795250544,"50020","lizard","jellyfish",25,1,"1054"
795250544,"50020","jellyfish","zebra",26,1,"1293"
795250544,"50020","zebra","gazelle",27,1,"2225"
795250544,"50020","gazelle","deer",28,0,"992"
795250544,"50020","deer","fox",29,1,"7180"
795250544,"50020","fox","coyote",30,0,"2516"
795250544,"50020","coyote","wolf",31,0,"1146"
795250544,"50020","wolf","elephant",32,1,"1729"
795250544,"50020","elephant","whale",33,1,"3528"
795250544,"50020","whale","porcupine",34,1,"1116"
795250544,"50020","porcupine","peacock",35,0,"1439"
795250544,"50020","peacock","chicken",36,1,"1555"
795250544,"50020","chicken","turkey",37,0,"1472"
795250544,"50020","turkey","owl",38,0,"1263"
795250544,"50020","owl","eagle",39,0,"1114"
795250544,"50020","eagle","eel",40,1,"2021"
795250544,"50020","eel","platypus",41,0,"1548"
795250544,"50020","platypus","donkey",42,1,"960"
795250544,"50020","donkey","mouse",43,1,"5658"
795250544,"50020","mouse","dog",44,1,"1121"
795250544,"50020","dog","cat",45,0,"1054"
795250544,"50020","cat","ferret",46,1,"1185"
795250544,"50020","ferret","guinea pig",47,0,"2072"
795250544,"50020","guinea pig","hamster",48,0,"1527"
795250544,"50031","cat","dog",2,0,"2722"
795250544,"50031","dog","rat",3,1,"1122"
795250544,"50031","rat","canary",4,1,"1927"
795250544,"50031","canary","fish",5,1,"1296"
795250544,"50031","fish","turtle",6,0,"1512"
795250544,"50031","turtle","elk",7,1,"1493"
795250544,"50031","elk","elephant",8,1,"6123"
795250544,"50031","elephant","dik dik",9,1,"2350"
795250544,"50031","dik dik","aye aye",10,1,"1912"
795250544,"50031","aye aye","lemur",11,1,"2020"
795250544,"50031","lemur","cheetah",12,1,"1645"
795250544,"50031","cheetah","tiger",13,0,"1660"
795250544,"50031","tiger","rhino",14,1,"1601"
795250544,"50031","rhino","deer",15,0,"1739"
795250544,"50031","deer","squirrel",16,1,"1944"
795250544,"50031","squirrel","beaver",17,1,"1979"
795250544,"50031","beaver","fish",18,1,"1123"
795250544,"50031","fish","moose",19,1,"4136"
795250544,"50031","moose","polar bear",20,1,"3128"
795250544,"50031","polar bear","grizzly",21,0,"2349"
795250544,"50031","grizzly","alligator",22,1,"1200"
795250544,"50031","alligator","whale",23,0,"1708"
795250544,"50031","whale","condor",24,1,"1339"
795250544,"50031","condor","lion",25,1,"1243"
795250544,"50031","lion","parrot",26,1,"1489"
795250544,"50031","parrot","crab",27,1,"2507"
795250544,"50031","crab","bat",28,1,"1514"
795250544,"50031","bat","emu",29,1,"2082"
795250544,"50031","emu","ostrich",30,0,"1327"
795250544,"50031","ostrich","sable",31,1,"1094"
795250544,"50031","sable","muskrat",32,1,"1097"
795250544,"50031","muskrat","ermine",33,1,"1327"
795250544,"50031","ermine","bunny",34,1,"1164"
795250544,"50031","bunny","gazelle",35,1,"1056"
795250544,"50031","gazelle","giraffe",36,1,"958"
795250544,"50031","giraffe","gorilla",37,1,"1089"
795250544,"50031","gorilla","orangutan",38,0,"1222"
795250544,"50031","orangutan","mouse",39,1,"1056"
795250544,"50031","mouse","shrew",40,0,"1170"
795250544,"50031","shrew","owl",41,0,"912"
795250544,"50031","owl","black bear",42,1,"1578"
795250544,"50031","black bear","cougar",43,1,"1159"
795250544,"50031","cougar","bobcat",44,0,"1191"
795250544,"50031","bobcat","wolf",45,0,"2102"
795250544,"50031","wolf","dingo",46,1,"4518"
795250544,"50031","dingo","kangaroo",47,1,"1675"
795250544,"50031","kangaroo","kiwi",48,0,"1180"
795250544,"50031","kiwi","toad",49,1,"1428"
795250544,"50031","toad","frog",50,0,"1499"
795250544,"689","bears","cats",2,1,"1999"
795250544,"689","cats","dogs",3,1,"5850"
795250544,"689","dogs","cougars",4,1,"3018"
795250544,"689","cougars","panthers",5,0,"2989"
795250544,"689","panthers","tigers",6,0,"985"
795250544,"689","tigers","wildcats",7,0,"1510"
795250544,"689","wildcats","monkey",8,1,"2059"
795250544,"689","monkey","gorilla",9,0,"2137"
795250544,"689","gorilla","snake",10,1,"1313"
795250544,"689","snake","people",11,1,"3020"
795250544,"689","people","birds",12,1,"1683"
795250544,"689","birds","pigeons",13,0,"1072"
795250544,"689","pigeons","lions",14,1,"1475"
795250544,"689","lions","jaguars",15,0,"2178"
795250544,"689","jaguars","buck",16,1,"1206"
795250544,"689","buck","horse",17,0,"1182"
795250544,"689","horse","goat",18,0,"1897"
795250544,"689","goat","chicken",19,0,"1452"
795250544,"689","chicken","cow",20,0,"1093"
795250544,"689","cow","pig",21,0,"1005"
795250544,"689","pig","duck",22,0,"1361"
795250544,"689","duck","piglet",23,1,"3558"
795250544,"689","piglet","hog",24,0,"2117"
795250544,"689","hog","hens",25,0,"1439"
795250544,"689","hens","geese",26,0,"1526"
795250544,"689","geese","squirrel",27,1,"1568"
795250544,"689","squirrel","rooster",28,1,"1660"
795250544,"689","rooster","boars",29,1,"1084"
795250544,"689","boars","dill pigs",30,0,"1271"
795250544,"689","dill pigs","north african mountain lion",31,1,"1648"
863613761,"50025","ape","antelope",2,1,"9331"
863613761,"50025","antelope","anteater",3,1,"1270"
863613761,"50025","anteater","bee",4,1,"2321"
863613761,"50025","bee","butterfly",5,0,"983"
863613761,"50025","butterfly","beaver",6,1,"1237"
863613761,"50025","beaver","bat",7,1,"1011"
863613761,"50025","bat","barracuda",8,1,"2142"
863613761,"50025","barracuda","cat",9,1,"1362"
863613761,"50025","cat","cow",10,1,"1309"
863613761,"50025","cow","dog",11,1,"1519"
863613761,"50025","dog","dolphin",12,1,"1319"
863613761,"50025","dolphin","deer",13,1,"1054"
863613761,"50025","deer","elephant",14,1,"1365"
863613761,"50025","elephant","fish",15,1,"2269"
863613761,"50025","fish","frog",16,0,"1850"
863613761,"50025","frog","goat",17,1,"1563"
863613761,"50025","goat","lion",18,1,"2279"
863613761,"50025","lion","zebra",19,0,"4009"
863613761,"50025","zebra","octopus",20,1,"1154"
863613761,"50025","octopus","starfish",21,0,"1068"
863613761,"50025","starfish","hamster",22,1,"1190"
863613761,"50025","hamster","gerbil",23,0,"1049"
863613761,"50025","gerbil","rat",24,0,"866"
863613761,"50025","rat","mouse",25,0,"736"
863613761,"50025","mouse","rabbit",26,0,"3247"
863613761,"50025","rabbit","gopher",27,1,"1257"
863613761,"50025","gopher","groundhog",28,1,"870"
863613761,"50025","groundhog","flying squirrel",29,1,"1402"
863613761,"50025","flying squirrel","squirrel",30,0,"1310"
863613761,"50025","squirrel","mammoth",31,1,"1039"
863613761,"50025","mammoth","snake",32,1,"751"
863613761,"50025","snake","fawn",33,1,"1075"
863613761,"50025","fawn","mule",34,1,"1532"
863613761,"50025","mule","donkey",35,0,"1478"
863613761,"50025","donkey","coyote",36,1,"2035"
863613761,"50025","coyote","cub",37,1,"2342"
863613761,"50025","cub","leopard",38,1,"1309"
863613761,"50025","leopard","platypus",39,1,"4085"
863613761,"50025","platypus","kangaroo",40,1,"1596"
863613761,"50025","kangaroo","koala",41,1,"7433"
863613761,"50025","koala","sloth",42,0,"2617"
863613761,"50025","sloth","chimpanzee",43,1,"1134"
863613761,"50025","chimpanzee","black bear",44,1,"1246"
863613761,"50025","black bear","hedgehog",45,1,"1029"
863613761,"50025","hedgehog","porcupine",46,1,"2346"
863613761,"50025","porcupine","ferret",47,1,"2388"
863613761,"50025","ferret","duck",48,1,"1289"
863613761,"50025","duck","goose",49,0,"1568"
863613761,"50025","goose","turkey",50,0,"809"
863613761,"50025","turkey","bird",51,0,"907"
863613761,"50025","bird","alligator",52,1,"1669"
863613761,"50025","alligator","crocodile",53,0,"1079"
863613761,"50016","dog","cat",2,0,"2063"
863613761,"50016","cat","rat",3,1,"1294"
863613761,"50016","rat","frog",4,1,"1455"
863613761,"50016","frog","snake",5,0,"3707"
863613761,"50016","snake","lizard",6,0,"1691"
863613761,"50016","lizard","giraffe",7,1,"1399"
863613761,"50016","giraffe","elephant",8,0,"1847"
863613761,"50016","elephant","hippopotamus",9,0,"1021"
863613761,"50016","hippopotamus","tiger",10,1,"2310"
863613761,"50016","tiger","lion",11,0,"824"
863613761,"50016","lion","bear",12,1,"1037"
863613761,"50016","bear","jaguar",13,1,"1644"
863613761,"50016","jaguar","cheetah",14,0,"1506"
863613761,"50016","cheetah","wildebeest",15,0,"1977"
863613761,"50016","wildebeest","rhino",16,0,"1349"
863613761,"50016","rhino","snail",17,1,"1295"
863613761,"50016","snail","fish",18,1,"1941"
863613761,"50016","fish","bird",19,1,"3989"
863613761,"50016","bird","butterfly",20,1,"2495"
863613761,"50016","butterfly","insect",21,0,"1826"
863613761,"50016","insect","spider",22,0,"1404"
863613761,"50016","spider","scorpion",23,1,"3902"
863613761,"50016","scorpion","fly",24,0,"5353"
863613761,"50016","fly","bee",25,0,"1867"
863613761,"50016","bee","praying mantis",26,1,"2708"
863613761,"50016","praying mantis","worm",27,0,"2273"
863613761,"50016","worm","toad",28,1,"2062"
863613761,"50016","toad","possum",29,1,"893"
863613761,"50016","possum","raccoon",30,0,"1274"
863613761,"50016","raccoon","owl",31,1,"2577"
863613761,"50016","owl","hawk",32,0,"3407"
863613761,"50016","hawk","eagle",33,0,"1009"
863613761,"50016","eagle","coyote",34,1,"1270"
863613761,"50016","coyote","wolf",35,0,"1446"
863613761,"50016","wolf","deer",36,1,"1764"
863613761,"50016","deer","antelope",37,0,"1403"
863613761,"50016","antelope","elk",38,0,"1894"
863613761,"50016","elk","polar bear",39,1,"1555"
863613761,"50016","polar bear","grizzly bear",40,0,"2161"
863613761,"50016","grizzly bear","black bear",41,0,"1246"
863613761,"50016","black bear","panda",42,0,"2655"
863613761,"50016","panda","goat",43,1,"1343"
863613761,"50016","goat","horse",44,0,"2237"
863613761,"50016","horse","pig",45,0,"4080"
863613761,"50016","pig","cow",46,0,"851"
863613761,"50016","cow","sheep",47,0,"3052"
863613761,"50016","sheep","mouse",48,0,"777"
863613761,"50016","mouse","person",49,1,"1842"
863613761,"50016","person","human",50,0,"1250"
863613761,"50016","human","dolphin",51,1,"1630"
863613761,"50016","dolphin","whale",52,0,"977"
863613761,"50016","whale","shark",53,0,"1123"
863613761,"50016","shark","stingray",54,0,"1087"
863613761,"681","dog","cat",2,0,"865"
863613761,"681","cat","bird",3,1,"1250"
863613761,"681","bird","elephant",4,1,"1040"
863613761,"681","elephant","lion",5,1,"974"
863613761,"681","lion","tiger",6,0,"877"
863613761,"681","tiger","pig",7,1,"1134"
863613761,"681","pig","guinea pig",8,0,"1340"
863613761,"681","guinea pig","bird",9,1,"1659"
863613761,"681","bird","chick",10,0,"1158"
863613761,"681","chick","cub",11,1,"1297"
863613761,"681","cub","bear",12,0,"2215"
863613761,"681","bear","dolphin",13,1,"1082"
863613761,"681","dolphin","kangaroo",14,1,"1140"
863613761,"681","kangaroo","owl",15,1,"1714"
863613761,"681","owl","robin",16,0,"1203"
863613761,"681","robin","sparrow",17,0,"858"
863613761,"681","sparrow","falcon",18,0,"994"
863613761,"681","falcon","eagle",19,0,"920"
863613761,"681","eagle","pigeon",20,0,"1281"
863613761,"681","pigeon","dove",21,0,"880"
863613761,"681","dove","duck",22,0,"1268"
863613761,"681","duck","penguin",23,0,"2335"
863613761,"681","penguin","emu",24,1,"1288"
863613761,"681","emu","ostrich",25,0,"910"
863613761,"681","ostrich","giraffe",26,1,"1294"
863613761,"681","giraffe","wolf",27,0,"1795"
863613761,"681","wolf","cougar",28,0,"1199"
863613761,"681","cougar","panther",29,0,"784"
863613761,"681","panther","snake",30,1,"1474"
863613761,"681","snake","boa constrictor",31,0,"11277"
863613761,"681","boa constrictor","gecko",32,0,"1650"
863613761,"681","gecko","lizard",33,0,"1798"
863613761,"681","lizard","spider",34,0,"682"
863613761,"681","spider","ant",35,0,"1000"
863613761,"681","ant","rabbit",36,0,"1136"
863613761,"681","rabbit","hare",37,0,"1808"
863613761,"681","hare","toad",38,1,"1600"
863613761,"681","toad","frog",39,0,"816"
863613761,"681","frog","toad",40,0,"977"
863613761,"681","toad","turtle",41,0,"1097"
863613761,"681","turtle","fish",42,1,"6235"
863613761,"681","fish","clownfish",43,0,"1131"
863613761,"681","clownfish","whale",44,0,"900"
863613761,"681","whale","walrus",45,0,"742"
863613761,"681","walrus","dodo",46,0,"1051"
863613761,"681","dodo","koala",47,0,"1063"
863613761,"681","koala","wallaby",48,0,"1260"
863613761,"681","wallaby","rooster",49,0,"1359"
863613761,"681","rooster","chicken",50,0,"1961"
863613761,"681","chicken","turkey",51,0,"746"
863613761,"681","turkey","duck-billed platypus",52,0,"1959"
863613761,"681","duck-billed platypus","porpoise",53,0,"1155"
863613761,"681","porpoise","geese",54,0,"1418"
863613761,"681","geese","goose",55,0,"2882"
863613761,"681","goose","moose",56,0,"740"
863613761,"681","moose","deer",57,0,"1251"
863613761,"681","deer","doe",58,0,"1778"
863613761,"681","doe","buck",59,0,"1077"
863613761,"50003","aardvark","ant",2,0,"1291"
863613761,"50003","ant","cat",3,1,"1313"
863613761,"50003","cat","dog",4,0,"6044"
863613761,"50003","dog","mouse",5,1,"2057"
863613761,"50003","mouse","horse",6,1,"1254"
863613761,"50003","horse","lizard",7,1,"1029"
863613761,"50003","lizard","crocodile",8,0,"1777"
863613761,"50003","crocodile","fox",9,1,"1493"
863613761,"50003","fox","wolf",10,0,"1848"
863613761,"50003","wolf","coyote",11,0,"945"
863613761,"50003","coyote","panther",12,0,"725"
863613761,"50003","panther","leopard",13,0,"1182"
863613761,"50003","leopard","lion",14,0,"873"
863613761,"50003","lion","tiger",15,0,"738"
863613761,"50003","tiger","bear",16,1,"2507"
863613761,"50003","bear","koala",17,1,"1972"
863613761,"50003","koala","kangaroo",18,0,"1762"
863613761,"50003","kangaroo","dingo",19,0,"1017"
863613761,"50003","dingo","elephant",20,0,"1554"
863613761,"50003","elephant","zebra",21,0,"1692"
863613761,"50003","zebra","antelope",22,0,"932"
863613761,"50003","antelope","gazelle",23,0,"855"
863613761,"50003","gazelle","giraffe",24,0,"833"
863613761,"50003","giraffe","whale",25,1,"1324"
863613761,"50003","whale","fish",26,0,"1718"
863613761,"50003","fish","dolphin",27,0,"961"
863613761,"50003","dolphin","shark",28,0,"1331"
863613761,"50003","shark","polar bear",29,1,"1504"
863613761,"50003","polar bear","penguin",30,0,"1247"
863613761,"50003","penguin","lemur",31,1,"2569"
863613761,"50003","lemur","gorilla",32,1,"1267"
863613761,"50003","gorilla","chimpanzee",33,0,"985"
863613761,"50003","chimpanzee","orangutan",34,0,"840"
863613761,"50003","orangutan","human",35,1,"1293"
863613761,"50003","human","clam",36,1,"1000"
863613761,"50003","clam","shrimp",37,0,"789"
863613761,"50003","shrimp","lobster",38,0,"894"
863613761,"50003","lobster","crab",39,0,"733"
863613761,"50003","crab","snail",40,1,"1618"
863613761,"50003","snail","snake",41,1,"1531"
863613761,"50003","snake","manta ray",42,1,"1252"
863613761,"50003","manta ray","gecko",43,1,"1196"
863613761,"50003","gecko","swan",44,1,"1094"
863613761,"50003","swan","duck",45,0,"2789"
863613761,"50003","duck","robin",46,1,"1026"
863613761,"50003","robin","woodpecker",47,0,"1497"
863613761,"50003","woodpecker","eagle",48,0,"1173"
863613761,"50003","eagle","hawk",49,0,"667"
863613761,"50003","hawk","falcon",50,0,"778"
863613761,"50003","falcon","hippo",51,1,"1237"
863613761,"50003","hippo","weasel",52,1,"1976"
863613761,"50003","weasel","otter",53,1,"1300"
863613761,"50003","otter","beaver",54,0,"877"
863613761,"50003","beaver","rat",55,1,"1133"
863613761,"50003","rat","squirrel",56,0,"2342"
863613761,"50003","squirrel","chipmunk",57,1,"2906"
863613761,"597","lion","zebra",2,0,"1382"
863613761,"597","zebra","salamander",3,1,"1132"
863613761,"597","salamander","pig",4,1,"1507"
863613761,"597","pig","cow",5,0,"1038"
863613761,"597","cow","rooster",6,0,"1915"
863613761,"597","rooster","hen",7,0,"1071"
863613761,"597","hen","duck",8,1,"1204"
863613761,"597","duck","bird",9,0,"1004"
863613761,"597","bird","hippo",10,1,"1190"
863613761,"597","hippo","giraffe",11,0,"1577"
863613761,"597","giraffe","monkey",12,0,"927"
863613761,"597","monkey","gorilla",13,0,"917"
863613761,"597","gorilla","fly",14,1,"1186"
863613761,"597","fly","dog",15,1,"1017"
863613761,"597","dog","cat",16,0,"1647"
863613761,"597","cat","parroket",17,1,"1044"
863613761,"597","parroket","frog",18,1,"990"
863613761,"597","frog","snake",19,0,"964"
863613761,"597","snake","bobcat",20,1,"1554"
863613761,"597","bobcat","cheetah",21,0,"849"
863613761,"597","cheetah","rhino",22,0,"927"
863613761,"597","rhino","panther",23,1,"2475"
863613761,"597","panther","hyena",24,0,"1312"
863613761,"597","hyena","turtle",25,1,"1700"
863613761,"597","turtle","rabbit",26,1,"1331"
863613761,"597","rabbit","moth",27,1,"802"
863613761,"597","moth","butterfly",28,0,"1526"
863613761,"597","butterfly","human",29,1,"1864"
863613761,"597","human","dolphin",30,1,"1297"
863613761,"597","dolphin","polar bear",31,1,"1985"
863613761,"597","polar bear","grizzly bear",32,0,"1143"
863613761,"597","grizzly bear","mountain bear",33,0,"1330"
863613761,"597","mountain bear","owl",34,1,"1473"
863613761,"597","owl","orangutan",35,0,"1063"
863613761,"479","cat","dog",2,0,"1004"
863613761,"479","dog","elephant",3,1,"1303"
863613761,"479","elephant","giraffe",4,0,"1412"
863613761,"479","giraffe","monkey",5,1,"1778"
863613761,"479","monkey","gorilla",6,0,"976"
863613761,"479","gorilla","ape",7,0,"1418"
863613761,"479","ape","chimpanzee",8,0,"961"
863613761,"479","chimpanzee","penguin",9,0,"685"
863613761,"479","penguin","antelope",10,1,"1147"
863613761,"479","antelope","lion",11,0,"1395"
863613761,"479","lion","tiger",12,0,"766"
863613761,"479","tiger","grizzly bear",13,1,"1769"
863613761,"479","grizzly bear","black bear",14,0,"1016"
863613761,"479","black bear","seal",15,1,"1084"
863613761,"479","seal","walrus",16,0,"3299"
863613761,"479","walrus","flamingo",17,1,"1133"
863613761,"479","flamingo","peacock",18,0,"891"
863613761,"479","peacock","squirrel",19,1,"2407"
863613761,"479","squirrel","chipmunk",20,0,"1110"
863613761,"479","chipmunk","fish",21,1,"1390"
863613761,"479","fish","star fish",22,0,"1045"
863613761,"479","star fish","sea horse",23,0,"9873"
863613761,"479","sea horse","shark",24,0,"3379"
863613761,"479","shark","killer whale",25,0,"1396"
863613761,"479","killer whale","clown fish",26,0,"2336"
863613761,"479","clown fish","dalmatian",27,1,"1359"
863613761,"479","dalmatian","sparrow",28,1,"963"
863613761,"479","sparrow","eagle",29,0,"1038"
863613761,"479","eagle","egret",30,1,"1422"
863613761,"479","egret","blue footed booby",31,1,"1954"
863613761,"479","blue footed booby","muskrat",32,1,"1407"
863613761,"479","muskrat","possum",33,1,"1760"
863613761,"479","possum","mole",34,0,"1664"
863613761,"479","mole","raccoon",35,0,"12201"
863613761,"479","raccoon","geese",36,0,"1010"
863613761,"479","geese","ducks",37,0,"1420"
863613761,"479","ducks","gulls",38,0,"3983"
863613761,"479","gulls","cow",39,1,"1243"
863613761,"479","cow","horse",40,0,"1036"
863613761,"479","horse","pig",41,0,"1200"
863613761,"479","pig","sheep",42,0,"957"
863613761,"479","sheep","ewe",43,0,"1176"
863613761,"479","ewe","lamb",44,0,"814"
863613761,"479","lamb","wolf",45,1,"1834"
863613761,"479","wolf","leopard",46,1,"2218"
493965701,"797","bear","lion",2,0,"1312"
493965701,"797","lion","tiger",3,0,"4079"
493965701,"797","tiger","beaver",4,1,"4235"
493965701,"797","beaver","frog",5,1,"1507"
493965701,"797","frog","tad pole",6,0,"1047"
493965701,"797","tad pole","butterfly",7,1,"2121"
493965701,"797","butterfly","caterpillar",8,0,"3320"
493965701,"797","caterpillar","rabbit",9,1,"899"
493965701,"797","rabbit","kangaroo",10,1,"838"
493965701,"797","kangaroo","cow",11,1,"1073"
493965701,"797","cow","horse",12,0,"1187"
493965701,"797","horse","chicken",13,1,"1753"
493965701,"797","chicken","pig",14,1,"1408"
493965701,"797","pig","rooster",15,1,"1383"
493965701,"797","rooster","duck",16,0,"991"
493965701,"797","duck","fish",17,1,"1038"
493965701,"797","fish","whale",18,0,"1326"
493965701,"797","whale","polar bear",19,1,"2103"
493965701,"797","polar bear","grizzly bear",20,0,"1443"
493965701,"797","grizzly bear","kodiak bear",21,1,"3548"
493965701,"797","kodiak bear","seal",22,1,"6551"
493965701,"797","seal","dolphin",23,1,"1438"
493965701,"797","dolphin","penguin",24,1,"2056"
493965701,"797","penguin","minnows",25,1,"1301"
493965701,"797","minnows","spiders",26,0,"2356"
493965701,"797","spiders","komodo dragon",27,1,"2368"
493965701,"797","komodo dragon","rattle snake",28,1,"2999"
493965701,"797","rattle snake","snake",29,0,"1355"
493965701,"797","snake","chipmunk",30,1,"1505"
493965701,"797","chipmunk","owl",31,0,"4339"
493965701,"797","owl","bird",32,1,"4936"
493965701,"797","bird","peacock",33,0,"6208"
493965701,"797","peacock","brown bear",34,1,"1126"
493965701,"797","brown bear","eagle",35,1,"1533"
493965701,"797","eagle","monkey",36,1,"835"
493965701,"797","monkey","ape",37,0,"1238"
493965701,"797","ape","rhino",38,1,"813"
493965701,"797","rhino","elephant",39,0,"1146"
493965701,"797","elephant","giraffe",40,0,"2180"
493965701,"797","giraffe","zebra",41,0,"1288"
493965701,"797","zebra","bob cat",42,1,"1111"
493965701,"50007","elephant","giraffe",2,0,"1425"
493965701,"50007","giraffe","cat",3,1,"935"
493965701,"50007","cat","bird",4,1,"961"
493965701,"50007","bird","dog",5,1,"1965"
493965701,"50007","dog","alligator",6,1,"10401"
493965701,"50007","alligator","turtle",7,1,"1075"
493965701,"50007","turtle","zebra",8,1,"1135"
493965701,"50007","zebra","horse",9,0,"1049"
493965701,"50007","horse","fish",10,1,"898"
493965701,"50007","fish","dolphin",11,0,"976"
493965701,"50007","dolphin","octopus",12,1,"1208"
493965701,"50007","octopus","shark",13,1,"2049"
493965701,"50007","shark","stingray",14,0,"963"
493965701,"50007","stingray","starfish",15,1,"1538"
493965701,"50007","starfish","clam",16,1,"1134"
493965701,"50007","clam","sheep",17,1,"1011"
493965701,"50007","sheep","horse",18,0,"1546"
493965701,"50007","horse","chicken",19,0,"3848"
493965701,"50007","chicken","pig",20,1,"1638"
493965701,"50007","pig","cow",21,1,"3710"
493965701,"50007","cow","yak",22,1,"846"
493965701,"50007","yak","lizard",23,1,"797"
493965701,"50007","lizard","guinea pig",24,1,"1432"
493965701,"50007","guinea pig","frog",25,1,"1179"
493965701,"50007","frog","bug",26,1,"899"
493965701,"50007","bug","zebra",27,1,"868"
493965701,"50007","zebra","snake",28,1,"1573"
493965701,"50007","snake","rat",29,0,"3850"
493965701,"50007","rat","butterfly",30,1,"1309"
493965701,"50007","butterfly","bee",31,1,"3080"
493965701,"50007","bee","pufferfish",32,1,"3152"
493965701,"50007","pufferfish","beaver",33,1,"1299"
493965701,"50007","beaver","possum",34,1,"819"
493965701,"50007","possum","squirrel",35,1,"1282"
493965701,"50007","squirrel","raccoon",36,1,"2722"
493965701,"50007","raccoon","bunny",37,1,"1434"
493965701,"50007","bunny","salamander",38,1,"827"
493965701,"50007","salamander","spider",39,0,"2749"
493965701,"50007","spider","kangaroo",40,1,"821"
493965701,"50007","kangaroo","koala bear",41,1,"1077"
493965701,"50007","koala bear","polar bear",42,0,"1336"
493965701,"50007","polar bear","armadillo",43,1,"802"
493965701,"784","dog","cat",2,0,"1224"
493965701,"784","cat","bunny",3,1,"1029"
493965701,"784","bunny","rabbit",4,0,"1126"
493965701,"784","rabbit","bird",5,1,"864"
493965701,"784","bird","elephant",6,1,"1623"
493965701,"784","elephant","panda",7,1,"1015"
493965701,"784","panda","polar bear",8,0,"5610"
493965701,"784","polar bear","giraffe",9,1,"1501"
493965701,"784","giraffe","racoon",10,1,"858"
493965701,"784","racoon","boar",11,1,"1509"
493965701,"784","boar","chicken",12,1,"809"
493965701,"784","chicken","rooster",13,0,"928"
493965701,"784","rooster","turkey",14,0,"911"
493965701,"784","turkey","mouse",15,1,"1305"
493965701,"784","mouse","crab",16,1,"990"
493965701,"784","crab","lobster",17,0,"1557"
493965701,"784","lobster","dolphin",18,1,"1420"
493965701,"784","dolphin","whale",19,0,"851"
493965701,"784","whale","rhino",20,1,"966"
493965701,"784","rhino","hippo",21,0,"1407"
493965701,"784","hippo","chimpanzee",22,1,"1975"
493965701,"784","chimpanzee","gorilla",23,1,"8684"
493965701,"784","gorilla","ant",24,1,"955"
493965701,"784","ant","bee",25,1,"948"
493965701,"784","bee","fly",26,0,"1063"
493965701,"784","fly","grizzly bear",27,1,"805"
493965701,"784","grizzly bear","fish",28,1,"957"
493965701,"784","fish","ferret",29,1,"995"
